Subject,Activity,AccMeanX,AccMeanY,AccMeanZ,AccStdX,AccStdY,AccStdZ,AccEnergyX,AccEnergyY,AccEnergyZ,GravAccMeanX,GravAccMeanY,GravAccMeanZ,GravAccStdX,GravAccStdY,GravAccStdZ,GravAccEnergyX,GravAccEnergyY,GravAccEnergyZ,AccJerkMeanX,AccJerkMeanY,AccJerkMeanZ,AccJerkStdX,AccJerkStdY,AccJerkStdZ,AccJerkEnergyX,AccJerkEnergyY,AccJerkEnergyZ,GyroMeanX,GyroMeanY,GyroMeanZ,GyroStdX,GyroStdY,GyroStdZ,GyroEnergyX,GyroEnergyY,GyroEnergyZ,GyroJerkMeanX,GyroJerkMeanY,GyroJerkMeanZ,GyroJerkStdX,GyroJerkStdY,GyroJerkStdZ
25,Sitting,0.27634542,-0.016278185,-0.11136127,-0.99640162,-0.98841429,-0.983272,-0.99997825,-0.99992868,-0.99962897,0.97264045,0.048565077,0.0090922123,-0.998029,-0.99765629,-0.99602005,0.92395742,-0.99143286,-0.99997639,0.074459856,0.011739182,-0.0080493008,-0.99353924,-0.98862903,-0.98616194,-0.99993514,-0.99982622,-0.99970096,-0.027871205,-0.077736615,0.081987214,-0.9967467,-0.98704009,-0.99097289,-0.99999002,-0.99988233,-0.99991806,-0.0984149,-0.045092582,-0.050593966,-0.99578402,-0.9925322,-0.99467601
1,Walking,0.35919361,-0.018079718,-0.07234686,-0.26279787,0.057066065,-0.24801678,-0.72563814,-0.7840763,-0.74195231,0.94245852,-0.24934122,-0.016543639,-0.98316457,-0.97002206,-0.96758776,0.84456468,-0.8967642,-0.99898166,-0.10725522,-0.18733415,-0.19420985,-0.075799301,0.026487096,-0.57327388,-0.57022535,-0.46823074,-0.90393983,-0.0070935541,-0.16017231,0.10751787,-0.5171947,-0.11554452,-0.32551653,-0.89315521,-0.61282236,-0.78859593,0.017307892,-0.18574148,-0.075808703,-0.24009146,-0.39331447,-0.381281
1,Walking,0.27324282,0.0060649186,-0.088320786,-0.39408486,0.04395901,-0.28070637,-0.81509239,-0.78837966,-0.76459997,0.9238966,-0.31931477,-0.11472956,-0.98559984,-0.96619638,-0.97124916,0.79655769,-0.82486643,-0.97131755,0.43384579,0.094446654,-0.04019237,-0.19285592,-0.03200099,-0.45012603,-0.67116509,-0.52665669,-0.84292659,0.0061546979,-0.14587245,0.079327727,-0.54135007,-0.1497837,-0.47720979,-0.90304969,-0.64242502,-0.87259091,-0.1581844,0.058556,-0.059599967,-0.31206952,-0.3409184,-0.5028409
3,Standing,0.28247452,-0.011067786,-0.13255126,-0.99161924,-0.95189574,-0.95434494,-0.99992455,-0.99930983,-0.99757162,0.92476648,-0.32678831,0.10212926,-0.99820701,-0.99123336,-0.98670107,0.79878377,-0.81614659,-0.98157293,0.080010953,0.013783986,-0.051973047,-0.98917775,-0.97652873,-0.98526769,-0.99986791,-0.99950061,-0.99967162,-0.05181383,-0.069340204,0.073369946,-0.96473826,-0.97370176,-0.9453398,-0.99900067,-0.99958885,-0.99833964,-0.09257864,-0.059780215,-0.050498788,-0.97767691,-0.9908369,-0.98085313
8,Laying,0.27804871,-0.016486542,-0.10810704,-0.9969133,-0.99137752,-0.98933796,-0.99998243,-0.99995201,-0.9998032,-0.33123871,0.90635496,0.38011847,-0.9985286,-0.9973609,-0.99572179,-0.98109877,0.64858586,-0.72263158,0.073135368,0.011309948,-0.0020902165,-0.99381887,-0.98942897,-0.99296649,-0.99993879,-0.99984263,-0.99987162,-0.026912934,-0.075035528,0.085859318,-0.99576732,-0.99069007,-0.99752451,-0.99998461,-0.9999335,-0.99998697,-0.1007193,-0.039396239,-0.055969398,-0.99650375,-0.99400083,-0.99659876
1,Sitting,0.27259354,-0.0057626503,-0.10852663,-0.99759621,-0.98565524,-0.99025442,-0.9999823,-0.99967272,-0.99982467,0.92091184,0.10068558,0.24209162,-0.99396964,-0.97037881,-0.9894052,0.78888992,-0.97273002,-0.8894064,0.076248489,0.0033769274,-0.0018177305,-0.99444714,-0.99097569,-0.99337895,-0.99994676,-0.9998724,-0.99988049,-0.039440463,-0.063406816,0.070231419,-0.98195847,-0.99439918,-0.94896476,-0.99973229,-0.99994971,-0.99849503,-0.084539645,-0.043173881,-0.02190317,-0.99850615,-0.9967421,-0.9949672
13,Standing,0.2740304,-0.021858361,-0.09910306,-0.99807848,-0.96005638,-0.97972909,-0.99998789,-0.9995037,-0.99940927,0.94199619,-0.29495929,0.032810588,-0.99766296,-0.99229846,-0.9817682,0.84334858,-0.85210436,-0.99852364,0.075428626,0.014765804,0.013607493,-0.99704265,-0.98422234,-0.99810766,-0.99997545,-0.99972439,-0.99996996,-0.030125175,-0.055615339,0.10600727,-0.96339699,-0.98246105,-0.97828369,-0.99932434,-0.99974375,-0.99954462,-0.079992966,-0.047326832,-0.062393275,-0.98879537,-0.99543394,-0.98737329
11,UpStairs,0.33858061,0.0061506108,-0.089105401,-0.24654937,-0.061176205,-0.18170759,-0.71413416,-0.82830067,-0.69720251,0.89603153,-0.34504231,0.10379503,-0.95613863,-0.90262188,-0.91816559,0.72576097,-0.79311148,-0.98064028,-0.062805772,-0.07736122,-0.062234742,-0.51530937,-0.40469617,-0.77720386,-0.88018608,-0.81875044,-0.97224881,0.059372827,-0.11398503,0.095432298,-0.31055262,-0.28045258,-0.75823378,-0.77833989,-0.74396462,-0.97218487,-0.32714971,0.15111853,-0.10979034,-0.64877445,-0.82018517,-0.80824209
17,UpStairs,0.33078684,0.0030882008,-0.11924216,-0.031168064,0.15393784,-0.34774949,-0.52920836,-0.74235934,-0.80585918,0.83939009,-0.40693816,-0.20651876,-0.98288289,-0.95473535,-0.97278581,0.5860165,-0.70815226,-0.91096371,0.11455733,0.3602053,0.036021777,-0.31422283,-0.20099266,-0.68260943,-0.76221345,-0.67579615,-0.94568264,-0.071253764,-0.016196739,0.055755765,-0.35774163,-0.58741232,-0.27266538,-0.81056514,-0.91487321,-0.7542446,-0.26866657,0.0612375,0.12181601,-0.44442528,-0.76393573,-0.55311548
28,Laying,0.40707544,0.072753142,-0.12233319,-0.93143146,-0.80844558,-0.9013218,-0.99399284,-0.9777494,-0.99405641,-0.75461878,-0.24322014,-0.98852358,-0.82690768,-0.68015927,-0.9434497,-0.92668247,-0.89515627,0.95475336,0.058715191,-0.071331275,-0.01220331,-0.9604617,-0.95835927,-0.93460064,-0.99895392,-0.9987187,-0.99692581,0.12620734,-0.21145737,-0.60232037,-0.81713209,-0.91982976,-0.78837791,-0.96932739,-0.99340888,-0.7956309,-0.055349369,-0.014534647,0.060889819,-0.85291969,-0.95435131,-0.97674246
9,Laying,0.3108311,-0.024038853,-0.11586863,-0.96795467,-0.92702958,-0.96118602,-0.99912916,-0.99862392,-0.99870431,-0.48068778,-0.37102293,0.95628867,-0.95088059,-0.96732661,-0.97445726,-0.99985822,-0.75961608,0.7874118,0.077247109,0.0087126325,-0.0022473651,-0.99189968,-0.98684055,-0.98863591,-0.9999121,-0.99978721,-0.99976832,-0.043546435,-0.095844229,0.084553529,-0.96638566,-0.96458866,-0.99627969,-0.99926714,-0.99921436,-0.99997714,-0.10423022,-0.045722797,-0.055118551,-0.9867137,-0.98834633,-0.99584283
11,Walking,0.33324288,-0.0014278032,-0.14597492,-0.40666278,-0.04513516,-0.58178742,-0.82201593,-0.823012,-0.91598119,0.95168237,-0.20676049,0.095704671,-0.98027787,-0.98025805,-0.97060166,0.86865894,-0.93129527,-0.98391268,0.29781568,-0.42722019,0.065631318,-0.47032165,-0.17212713,-0.75130987,-0.85716245,-0.65205009,-0.9658511,0.025393615,-0.11109933,0.17641424,-0.57126099,-0.5097449,-0.38158233,-0.91406868,-0.88063343,-0.81908223,-0.26590652,-0.044974426,-0.22525849,-0.51890711,-0.75341156,-0.50255259
26,Laying,0.27581779,-0.018541933,-0.1056242,-0.98558633,-0.99239714,-0.99115637,-0.99983432,-0.99995628,-0.99983456,-0.56827732,0.80413936,0.61939591,-0.98992711,-0.99585632,-0.99451738,-0.99195255,0.30417016,-0.25496198,0.071837029,0.010564171,-0.0072311622,-0.99211053,-0.9888377,-0.99186434,-0.99991517,-0.99983056,-0.99984703,-0.020089274,-0.088079382,0.047793642,-0.99239257,-0.97916686,-0.98930129,-0.999924,-0.99970109,-0.99933026,-0.10531317,-0.033535461,-0.060952251,-0.99675201,-0.99249761,-0.9952015
11,UpStairs,0.093371196,-0.053089522,-0.13186902,-0.1151075,-0.082785872,-0.26471093,-0.60056523,-0.83463695,-0.75404921,0.9130721,-0.32105591,0.12901182,-0.88121214,-0.78493896,-0.89469114,0.7694837,-0.81972306,-0.96939523,0.025059416,0.25998543,0.20925629,-0.32828207,-0.35556597,-0.77996472,-0.77176545,-0.78795084,-0.97283591,-0.33172487,0.16997597,-0.018654134,-0.66250996,-0.31876373,-0.72304096,-0.8884707,-0.76038919,-0.95945418,0.10247648,-0.20905482,0.069291455,-0.63767721,-0.80806039,-0.76758864
5,Walking,0.37980952,-3.8656773e-05,-0.11390978,-0.15978,0.2303809,-0.42218534,-0.64374772,-0.70771845,-0.84677376,0.96561512,-0.1621407,0.021833793,-0.98256085,-0.96422286,-0.97642602,0.90533886,-0.95987526,-0.99945573,-0.20288386,-0.14523958,0.051587001,-0.054404141,-0.019080401,-0.50482973,-0.55010713,-0.51400989,-0.871894,-0.028316236,-0.051552785,0.016813268,-0.38727474,-0.47419744,-0.23660426,-0.82864444,-0.86297199,-0.72796123,-0.42884391,-0.10214686,0.0022629125,-0.049392814,-0.50035363,-0.0052053961
16,DownStairs,0.13001261,-0.041204077,-0.024071054,0.16120377,-0.20911621,0.083177561,-0.32112002,-0.87732041,-0.46503985,0.91035353,0.1074915,-0.23206712,-0.97967354,-0.92932088,-0.93186637,0.76194226,-0.96923726,-0.88806088,0.033198878,0.028585616,-0.210765,-0.16267587,-0.26056347,-0.41604949,-0.64677273,-0.72212296,-0.82333187,0.076034822,-0.025459512,0.11870689,-0.27321296,-0.50150171,-0.31474665,-0.75225217,-0.87643662,-0.78161055,0.13955496,-0.25463724,-0.15538114,-0.61395187,-0.57749101,-0.59375587
26,Standing,0.28374864,0.0060372871,-0.10235742,-0.9898793,-0.93067743,-0.96272731,-0.99989818,-0.99785459,-0.99880974,0.96262263,-0.18347221,0.069060692,-0.99146089,-0.96409494,-0.98599358,0.89741924,-0.94714015,-0.99203253,0.07493695,0.0080849833,0.0022809009,-0.98330486,-0.95297897,-0.97533295,-0.99974772,-0.99845124,-0.99933547,-0.032674413,-0.075840929,0.086431121,-0.98184108,-0.97323753,-0.9453059,-0.99980289,-0.99957948,-0.99840263,-0.093589631,-0.043258956,-0.037422189,-0.98374209,-0.97533096,-0.96199299
12,Sitting,0.27625579,-0.013070707,-0.12088965,-0.99038024,-0.9746592,-0.9872651,-0.99991258,-0.99975098,-0.99951857,0.97403608,-0.010263426,-0.063733351,-0.99860855,-0.98767307,-0.9805622,0.92766955,-0.99987267,-0.99047063,0.080664946,0.006344689,-0.0045771009,-0.98172849,-0.98211964,-0.98881612,-0.99970955,-0.99966902,-0.99977298,-0.017152478,-0.072757756,0.10679437,-0.98917416,-0.97951655,-0.97876819,-0.9998573,-0.9997411,-0.99954398,-0.10105788,-0.047590502,-0.05352399,-0.9895137,-0.98410893,-0.9860729
21,Laying,0.25460275,0.00016817786,-0.12565654,-0.9350216,-0.77389886,-0.87184233,-0.99751635,-0.98889788,-0.99057323,-0.14209275,0.60383563,0.78147056,-0.97263668,-0.99176977,-0.98041813,-0.89836277,-0.2538548,0.19047744,0.0014800314,0.15811524,-0.089801827,-0.91311854,-0.80424775,-0.89294086,-0.99564672,-0.97906988,-0.99275993,-0.0055930507,-0.10760916,-0.018426892,-0.92292906,-0.88099438,-0.77710034,-0.9968576,-0.99255771,-0.97207745,-0.1582462,-0.071239919,-0.10582033,-0.92045173,-0.90168368,-0.90447666
19,Laying,0.31699589,-0.011228197,-0.11145907,-0.92962038,-0.96776673,-0.98268685,-0.99692336,-0.9996161,-0.9996109,-0.93143761,0.68958481,0.69404879,-0.95806962,-0.9933601,-0.99021462,-0.80831974,-0.033916537,-0.062700442,0.09132415,0.0026373405,0.00037409628,-0.98787346,-0.98018739,-0.99013552,-0.99984344,-0.99961416,-0.99980618,-0.023825604,-0.099849134,0.094833,-0.97609239,-0.93844424,-0.97296245,-0.99968957,-0.99787134,-0.99952515,-0.10009197,-0.02685763,-0.053011224,-0.98143179,-0.98663918,-0.98933527
14,Sitting,0.27548608,-0.012499713,-0.10945284,-0.99588703,-0.98259301,-0.98513843,-0.99997347,-0.99983686,-0.99969358,0.96063505,0.069279862,0.10162123,-0.99900912,-0.99129965,-0.99534599,0.89217187,-0.98527376,-0.98177356,0.077402846,0.010331786,-0.0021920204,-0.99225018,-0.98998585,-0.98457779,-0.99991725,-0.99985368,-0.99965476,-0.025382134,-0.064423169,0.086346234,-0.99410009,-0.99057282,-0.98085921,-0.999971,-0.9999153,-0.99975287,-0.098122183,-0.037235429,-0.053653196,-0.99550525,-0.99534336,-0.99173781
15,UpStairs,0.19529214,-0.0077775094,-0.13841094,-0.035756537,-0.0044727435,-0.18355523,-0.53283901,-0.80810575,-0.69774654,0.91043984,-0.30065634,0.10594882,-0.95087535,-0.93042917,-0.9560276,0.76225236,-0.84562484,-0.98000708,0.055091775,0.027534687,-0.17789782,-0.14516771,-0.20020288,-0.72690161,-0.63197356,-0.67553541,-0.95917939,0.24850257,-0.38597712,0.11177441,-0.38113599,-0.069045413,-0.59411351,-0.77629918,-0.55587302,-0.92258631,-0.34274542,0.13170105,-0.074130573,-0.50916152,-0.72990447,-0.65124251
29,Sitting,0.2796929,-0.01710497,-0.10639227,-0.99571726,-0.98489542,-0.98667622,-0.99997201,-0.99989867,-0.99973134,0.90585374,0.17495258,0.24280687,-0.99692288,-0.99556872,-0.99446627,0.75049401,-0.92811869,-0.88874021,0.080260319,0.0079247515,-0.0062275735,-0.99576701,-0.98835451,-0.99214626,-0.99996212,-0.99982041,-0.99985343,-0.023514125,-0.06768754,0.12764238,-0.99524614,-0.98724062,-0.98161785,-0.99997084,-0.99987975,-0.99911066,-0.09758696,-0.044635756,-0.049437098,-0.99643159,-0.99646025,-0.99419686
3,Sitting,0.27766128,-0.017271065,-0.10722065,-0.99165304,-0.98029029,-0.98053625,-0.9999298,-0.99985052,-0.99955813,0.83346966,0.29127583,0.27402435,-0.9963336,-0.99590475,-0.99245045,0.57174486,-0.81538256,-0.85752453,0.077617198,0.012260816,-0.00056889785,-0.98610782,-0.9767028,-0.98061184,-0.99980937,-0.99950634,-0.99952811,-0.026727748,-0.069696688,0.083222939,-0.98541699,-0.98329236,-0.98785033,-0.99987777,-0.99981642,-0.99987837,-0.10346809,-0.03633234,-0.058033,-0.97342651,-0.98514637,-0.98841275
9,DownStairs,0.34197761,-8.5945927e-05,-0.11730269,0.32318245,-0.12548458,0.2253591,-0.12417068,-0.85111092,-0.33099587,0.91746172,-0.0052748526,-0.18056665,-0.92668639,-0.95371254,-0.95447259,0.78029754,-0.9995363,-0.93134844,0.28668717,0.00438259,-0.16014461,0.11690276,-0.19262697,-0.24200941,-0.37392592,-0.66943401,-0.70573944,0.48785638,-0.11624748,-0.13700572,-0.60190084,-0.282613,-0.00083878106,-0.75700918,-0.74546089,-0.51921193,-0.22733267,-0.23773029,0.019154801,-0.42430249,-0.37361471,-0.15451393
14,DownStairs,0.2939157,0.031884774,-0.11632174,0.20471655,0.56270855,0.9313081,-0.2741489,-0.52664832,0.64547711,0.75916486,-0.27318696,-0.44811877,-0.859205,-0.91668125,-0.84579199,0.39915699,-0.87397265,-0.59177272,0.19917223,0.16737451,-0.23257994,0.30564375,0.45511273,0.079120984,-0.14610905,0.062553039,-0.4103483,-0.032589353,-0.26012119,0.04368439,-0.27437683,0.51160275,0.67833061,-0.75990181,0.13039723,0.2982246,0.10897043,0.10701519,0.28999035,-0.33982998,0.12052843,0.43998607
18,Standing,0.28366213,-0.013454425,-0.095488329,-0.99085521,-0.92517719,-0.94288002,-0.99991196,-0.99862623,-0.99751778,0.93955825,-0.20705915,-0.17344713,-0.98920474,-0.97302413,-0.96421941,0.83701487,-0.93105424,-0.93652683,0.072223693,-0.0037476639,-0.039029178,-0.98861922,-0.96829771,-0.98691517,-0.99985796,-0.99919563,-0.99972015,-0.042063133,-0.079320999,0.094959903,-0.92112505,-0.96371226,-0.96793331,-0.99690673,-0.99925653,-0.99936726,-0.098598803,-0.032863339,-0.059413462,-0.97527954,-0.98595112,-0.98755056
27,Sitting,0.26831417,-0.015363341,-0.097412393,-0.99624076,-0.99399989,-0.99005812,-0.99996,-0.99996446,-0.99964518,0.80974424,0.27710512,0.36040255,-0.99246887,-0.99667733,-0.98280598,0.51525226,-0.83190927,-0.75105494,0.075777516,0.0046802824,0.010962296,-0.9934779,-0.99036021,-0.99358742,-0.99993434,-0.99986082,-0.99988472,-0.025556869,-0.10702859,0.11481093,-0.99617262,-0.99184054,-0.98232115,-0.99998431,-0.99976268,-0.99947069,-0.093214654,-0.038398548,-0.063046069,-0.99666521,-0.99464336,-0.99497723
15,Walking,0.34126561,-0.029770718,-0.12232351,-0.29387874,0.3124931,-0.59668821,-0.7485697,-0.66805352,-0.9233085,0.94481814,-0.22973931,0.054284797,-0.99119392,-0.98773191,-0.96752069,0.85070288,-0.91356511,-0.99526968,0.22175398,-0.12083907,0.020070869,-0.3295573,0.12319688,-0.72625965,-0.77256139,-0.36442255,-0.95903967,-0.041372785,-0.22026981,0.027464139,-0.21889959,-0.19405947,-0.57464448,-0.72178834,-0.67571831,-0.91400348,-0.1452958,0.23611098,-0.19130325,-0.19197627,-0.64873504,-0.62950915
14,Walking,0.30973203,-0.028173613,-0.07610262,-0.33561251,0.04230648,0.18516826,-0.77775651,-0.78979017,-0.37217748,0.76403815,-0.28815141,-0.45898215,-0.98316578,-0.96510722,-0.95874414,0.40934265,-0.85920724,-0.57302425,0.46944262,-0.12770825,-0.34681233,-0.41166017,-0.28661676,-0.39474998,-0.82391032,-0.74105881,-0.81043535,-0.10435341,-0.12985953,0.14038488,-0.55473242,0.032295283,-0.028701351,-0.90552346,-0.47420849,-0.56259935,-0.02833959,0.035047014,0.02352583,-0.50595284,-0.43942108,-0.42601469
23,Sitting,0.27713833,-0.01733339,-0.11047491,-0.99431495,-0.98925205,-0.96918991,-0.99995985,-0.99993672,-0.99914008,0.9649701,0.054370003,-0.098316984,-0.99898414,-0.99815037,-0.98724748,0.90361878,-0.9898754,-0.97862783,0.076713534,-0.0014112076,-0.023039578,-0.99127445,-0.98151813,-0.98934567,-0.99990262,-0.99965198,-0.99978585,-0.029630012,-0.060928069,0.084547079,-0.99251231,-0.95560981,-0.99306496,-0.99995947,-0.99888841,-0.9999481,-0.10443597,0.02026594,-0.073411678,-0.99456281,-0.97855941,-0.99158596
15,Walking,0.2695556,-0.025221755,-0.10330102,-0.17876606,0.21585832,-0.62189955,-0.66158268,-0.71491895,-0.93247065,0.96196109,-0.22047149,0.06516696,-0.96133052,-0.97471688,-0.98363873,0.89573756,-0.92093393,-0.99297633,-0.09311023,0.28771131,0.035297277,-0.19036307,0.049610772,-0.74830584,-0.66947568,-0.44412239,-0.96507055,-0.089077917,0.0056276013,0.084631107,-0.25174025,-0.18170182,-0.57004779,-0.74232816,-0.66840498,-0.91351904,0.039434368,0.11150729,-0.0099579666,-0.23989953,-0.59637801,-0.6482076
26,Laying,0.27452537,-0.017743872,-0.10794902,-0.99012774,-0.9906597,-0.99186087,-0.99990752,-0.99994691,-0.99986045,-0.5663377,0.80466306,0.61997963,-0.99670086,-0.99734782,-0.99873259,-0.99228671,0.30583131,-0.25354563,0.077735653,0.0057151135,0.0022786086,-0.98988507,-0.98837543,-0.98915627,-0.99988014,-0.9998208,-0.9997817,-0.028133511,-0.073058656,0.086966457,-0.99685382,-0.98533503,-0.99791938,-0.99999041,-0.99985654,-0.99998937,-0.098478952,-0.041293725,-0.054442865,-0.99625321,-0.99264552,-0.99689913
14,Laying,0.31764294,-0.017278383,-0.1128868,-0.97144792,-0.92483721,-0.96128372,-0.99914885,-0.99863966,-0.9987624,-0.070065598,0.45412664,0.84494777,-0.96321205,-0.99347654,-0.99177388,-0.84956482,-0.56984631,0.39323044,0.036166662,0.043252397,0.06573107,-0.96742617,-0.96009147,-0.97069499,-0.99924628,-0.9988229,-0.99913743,-0.026376263,-0.054082642,0.077127442,-0.96807425,-0.9155888,-0.94347271,-0.99948076,-0.9962177,-0.99826892,-0.11782353,0.021067118,-0.11452238,-0.97327585,-0.96362732,-0.97640395
15,Laying,0.27675963,-0.0186384,-0.11570654,-0.98937599,-0.98537303,-0.96760924,-0.99989835,-0.99989914,-0.99899991,-0.07811876,0.86955585,-0.36445317,-0.98891727,-0.99649447,-0.98144898,-0.85554673,0.51994737,-0.72912844,0.086683826,-0.0001593053,-0.013493978,-0.98315046,-0.97758757,-0.99415488,-0.99974372,-0.99953453,-0.99989651,-0.025232331,-0.087087884,0.085265384,-0.98571205,-0.98449392,-0.9720774,-0.99987891,-0.99981426,-0.99952663,-0.10191161,-0.044606102,-0.065585505,-0.98745954,-0.99335462,-0.97924593
15,Standing,0.27752285,-0.015124218,-0.10891258,-0.99713933,-0.97826844,-0.99096142,-0.99998412,-0.99981958,-0.99984028,0.97537416,-0.12005877,0.015637348,-0.99916589,-0.99112133,-0.99351832,0.931232,-0.9799327,-0.99980056,0.077035793,0.015948335,0.0074798563,-0.99435622,-0.98489277,-0.99198305,-0.99994563,-0.99974108,-0.99984968,-0.024624896,-0.078916228,0.077528136,-0.98599133,-0.99593149,-0.99070455,-0.99988084,-0.99997787,-0.99989208,-0.10022471,-0.037551697,-0.051317069,-0.98877462,-0.99677767,-0.99302598
7,Laying,0.26295124,-0.0080093914,-0.11945144,-0.95179154,-0.95911341,-0.92832698,-0.99859465,-0.99937564,-0.99655198,-0.56811726,0.50894231,0.8695284,-0.97852652,-0.97517418,-0.97436144,-0.99196366,-0.46414193,0.47605675,0.069121187,-0.0055258106,0.032216114,-0.96865116,-0.96703144,-0.92721682,-0.99929845,-0.99914269,-0.99631267,-0.017326324,-0.087741927,0.051078322,-0.95381214,-0.9296148,-0.95676113,-0.99888267,-0.99735828,-0.99848462,-0.11578663,-0.038168184,-0.075906025,-0.93649262,-0.93174162,-0.96217623
3,Sitting,0.27882544,-0.014209379,-0.096209069,-0.99929993,-0.98797111,-0.9747673,-0.99999699,-0.99991088,-0.99914808,0.97299217,-0.0046300755,-0.073588298,-0.9993956,-0.99274788,-0.96286315,0.92489243,-0.99964854,-0.98753007,0.0764818,0.023505131,-0.021070487,-0.9974756,-0.9861152,-0.99231217,-0.99997959,-0.99977003,-0.99985664,-0.021892736,-0.080167878,0.088898927,-0.99617074,-0.98858827,-0.98030214,-0.99996574,-0.99990097,-0.9997381,-0.097552988,-0.033520929,-0.071766088,-0.99088914,-0.9955973,-0.99153325
3,Walking,0.20319549,-0.038446535,-0.13871066,-0.30988245,-0.022838801,-0.37923021,-0.75943597,-0.81438555,-0.82250764,0.94102438,-0.26253002,-0.14743556,-0.98346515,-0.94281837,-0.9736644,0.84083277,-0.88449663,-0.95363875,-0.0085970848,0.34056458,0.064599514,-0.22818526,0.011975686,-0.53614801,-0.69945018,-0.48280625,-0.88714985,-0.032074693,-0.13734554,0.14260484,-0.62981394,-0.48861972,-0.47617776,-0.93718172,-0.86975177,-0.87088897,-0.086178875,0.027887081,-0.00020904653,-0.44670793,-0.55706643,-0.50947204
27,Standing,0.27864816,-0.013466196,-0.10062033,-0.99490022,-0.96285159,-0.95532242,-0.99996533,-0.99957116,-0.99840366,0.96151982,-0.20937949,-0.022412551,-0.99770142,-0.99238663,-0.9724163,0.89450555,-0.92939858,-0.99841201,0.073086773,0.0048711905,0.005633089,-0.99218867,-0.98976485,-0.99707723,-0.99991634,-0.99984922,-0.99995251,-0.02697539,-0.071539634,0.084123931,-0.96683775,-0.99176753,-0.98974325,-0.99944284,-0.99994428,-0.9999075,-0.096777719,-0.039811712,-0.054554317,-0.99380582,-0.99550135,-0.99573824
7,Laying,0.31094278,-0.010813237,-0.11412262,-0.94069641,-0.95598234,-0.96632165,-0.99777322,-0.99939124,-0.9989751,-0.56368039,0.63912799,0.77502908,-0.97314362,-0.99287046,-0.99412481,-0.99269517,-0.16676912,0.17077595,0.085780202,0.028572741,-0.037635285,-0.97472743,-0.97946997,-0.97497744,-0.99951034,-0.99959217,-0.99931967,-0.022885971,-0.082336412,0.082799678,-0.97595104,-0.92600407,-0.958286,-0.99968104,-0.9971132,-0.99902501,-0.10673885,-0.037434562,-0.050311434,-0.98079564,-0.96795431,-0.97965281
26,Laying,0.27472052,-0.017576156,-0.10854005,-0.99520464,-0.99516037,-0.99161211,-0.99996673,-0.99997664,-0.99985515,-0.56362954,0.80356402,0.61995196,-0.99395781,-0.99760978,-0.99653859,-0.99273466,0.30234479,-0.25361232,0.077979275,0.0080737938,0.0071562572,-0.99377676,-0.99389294,-0.99106616,-0.99993825,-0.99992257,-0.99982848,-0.027602729,-0.071347915,0.087038475,-0.99890836,-0.99506951,-0.99760369,-0.99999813,-0.99997391,-0.99998737,-0.097934334,-0.04298153,-0.054707599,-0.99736606,-0.99377389,-0.99608785
